id,genre,track_name,artist_name,valence,energy;
48FIvtAhUcce3WtNXJRzwW,rockabilly,Cut Across Shorty,Eddie Cochran,0.917,0.421;
2RnKRxaRTMbomzyDVTfXQZ,rockabilly,Put Your Cat Clothes On,Various Artists,0.825,0.907;
4it9OQIl7gI3gT1UtcQd49,rockabilly,Do You Know?,The Go Getters,0.691,0.664;
7GLi64lYeWA24CuRXPucVq,rockabilly,You Got It,Roy Orbison,0.673,0.672;
0p2dAjgxFLkmXiT0HSOxTx,rockabilly,I'm A Hellcat,Nekromantix,0.642,0.985;
0VYMOnSfURf4sr2AxBgZ0D,rockabilly,Drunksters,John Lindberg Trio,0.708,0.869;
4ml6o4N5o0frrh2Byk9c3S,rockabilly,Hey Porter,Johnny Cash,0.849,0.73;
6G0oFjRizXbHl2FOlpIBxi,rockabilly,S.O.B.,Horrorpops,0.419,0.937;
4oo8xZMf52AWEcpLXz0yLt,rockabilly,That's All Right Mama,Elvis Presley,0.679,0.478;
0zUrqiVhuc5siPuEGmi3l6,rockabilly,We Wanna Boogie,Sonny Burgess,0.604,0.746;
4RlZ1WC6XaukYRiKg3hog2,rockabilly,Pink Thunderbird,The Go Getters,0.658,0.823;
7zy44ATdUMkTMMlUL8wwdR,rockabilly,I Was A Fool,The Slapbacks,0.726,0.946;
4cYGQAVT3n3CMhuLiWWPKx,rockabilly,Fucking Ford,Hank Sundown & The Roaring Cascades,0.961,0.817;
0s42UYyzWJhD5JrGj2IdaF,rockabilly,Heartaches by the Number,Matchbox,0.706,0.909;
3h4XU3qW990d0E7XPT36VL,rockabilly,Sometimes in the Rain,Top Cats,0.703,0.903;
2V1KHRauQ1n5yT6UInfrQq,rockabilly,Rockit On Down to My House,The Go Getters,0.695,0.96;
7g6cTPA8uXZEDZn45TdF9M,rockabilly,Cryin' Shame,Stray Cats,0.966,0.895;
04IaP3mqpSjN7E4MFga8bz,rockabilly,Not Fade Away,Buddy Holly,0.896,0.723;
6mwbr1pmsm7rjbgH1ZGXos,rockabilly,Don't Wait Up,Laura Lee Perkins,0.747,0.682;
0iIJ6t6HbI8CJnS7pmuCHb,rockabilly,Cotton Fields,Creedence Clearwater Revival,0.872,0.649;
0dye6J18r0JXCGXN3G8MeU,rockabilly,Jumpin' Jive,Various Artists,0.847,0.794;
5hj1vbYsFDL8dWK2djUKjg,rockabilly,Saturday Night,The Lucky Bullets,0.723,0.923;
3trS6e40JCVUOpPVt5OdHj,romance,Adorn,Miguel,0.235,0.576;
3nJjIYchBNkYm7B8XfJf5N,romance,Suffocate - Superclean,J. Holiday,0.447,0.445;
7kyGvcO92A4qsfTib9soLV,romance,If Tomorrow Never Comes,Ronan Keating,0.29,0.485;
6ZfXA2xakAvphXOSOJ3u1W,romance,When I Look At You,Miley Cyrus,0.194,0.545;
72C7aUQECOhNtnD0AC36ua,romance,They Don't Know About Us,One Direction,0.336,0.754;
2ih2U8ttFzCjnQ5njF3SrR,romance,Gorilla,Bruno Mars,0.641,0.544;
0w9LJae3sVlZlH2CnxTInF,romance,God Gave Me You,Blake Shelton,0.543,0.844;
2i8hWheuwDUwyPrZynCLEF,romance,Strip,Chris Brown,0.712,0.79;
0MhCb3iakymVqQIOeYPSUf,romance,Soldier,Gavin DeGraw,0.49,0.74;
1EbWiEra7ovNsMq3DeLSDy,romance,Power Trip (feat. Miguel),J. Cole,0.406,0.608;
2V2pxcEfn5zs79sE7qcewA,romance,Now And Forever,Richard Marx,0.172,0.258;
3n69hLUdIsSa1WlRmjMZlW,romance,Breezeblocks,alt-J,0.293,0.658;
7aypCcPYXxoa9wBMe0vjTP,romance,Mad,Ne-Yo,0.691,0.644;
6iNcyWk5iUEY7P9zeTc5hm,romance,Amazed,Lonestar,0.253,0.553;
0SxFyA4FqmEQqZVuAlg8lf,romance,The First Time Ever I Saw Your Face,Roberta Flack,0.139,0.0264;
6LxSe8YmdPxy095Ux6znaQ,romance,Headlines,Drake,0.425,0.566;
2X1Z1k5wftCspyRLrqVCza,romance,Dark Side,Kelly Clarkson,0.292,0.86;
1le5KVGTF1xWf2aUj7ruLy,romance,Fallin' For You,Colbie Caillat,0.593,0.834;
1gArc4n4WE86e3dPdgvDAB,romance,All About Us,He Is We,0.457,0.505;
352zfYbDFG8sxkmOAhVeuj,romance,Under Control (feat. Hurts),Calvin Harris,0.51,0.919;
5Ukzlujip1Slqka5OY82YS,romance,U.N.I.,Ed Sheeran,0.578,0.405;
0it16By6VcfBXis67YMNbT,romance,I Just Can't Stop Loving You (feat. Siedah Garrett) - Remastered,Michael Jackson,0.254,0.502;
3G6hD9B2ZHOsgf4WfNu7X1,romance,Team,Lorde,0.416,0.578;
2G2YzndIA6jeWFPBXhUjh5,romance,Be My Baby,The Ronettes,0.818,0.769;
6c4w7qJd1gTmr90spDfUyM,romance,Wet The Bed (feat. Ludacris),Chris Brown,0.415,0.648;
7J41dYQolQJEtj3UmKLu5r,romance,U Got It Bad,Usher,0.649,0.5;
0AIfr4oi192dWLRJZrRz1O,romance,I Believe I Can Fly,R. Kelly,0.0574,0.473;
2dwhMQsFeHr2S787WxqAqW,romance,You Sang To Me,Marc Anthony,0.741,0.894;
4N5TCcb3z1emeqmg5JCCI3,romance,Wings,Birdy,0.224,0.707;
1nl09AjkuO7BBRF3BFAPsC,romance,Man in the Mirror - Remastered Version,Michael Jackson,0.264,0.813;
1lSBvNN5KpRC0OfzEJjY7L,romance,You Are The Sunshine Of My Life,Stevie Wonder,0.679,0.481;
6cC9RY7MoUx5z3aHjDTNI6,romance,Never Let Me Go,Florence + The Machine,0.253,0.73;
63EadEcC2ZwLencVf12SmI,romance,Just A Dream - Main,Nelly,0.115,0.748;
6TwfdLbaxTKzQi3AgsZNzx,sad,Daylight,Maroon 5,0.331,0.679;
3wvfuyGNtR7ySfRkhtXtO9,sad,Heaven,Bryan Adams,0.357,0.398;
6cNajGUxKP53LIg0LzlfQt,sad,Climax,Usher,0.333,0.478;
43e6WC2I0U1UeuK0cZzUvO,sad,Never Saw It Coming,Tigers Jaw,0.391,0.5;
6J7cSyvSCnPwv3vqHchEfL,sad,If It Means a Lot to You,A Day To Remember,0.44,0.536;
6rVEF2IhVjREbnBypGhLIc,sad,Where I Stood,Missy Higgins,0.347,0.421;
0uIGzK6ukV0A5yWoCxPkRL,sad,California King Bed,Rihanna,0.318,0.586;
4zXOUCBRI3DcPboKXZeFu5,sad,Kiss It Better,He Is We,0.237,0.335;
7zMcNqs55Mxer82bvZFkpg,sad,Teardrops On My Guitar - Radio Single Remix,Taylor Swift,0.289,0.417;
72iNjNcripCtyG8AZEPVBo,sad,My Immortal,Evanescence,0.0691,0.333;
1fkYmLPG2Oi2AkUmcspWKl,sad,Like We Used To,A Rocket To The Moon,0.383,0.71;
4RC5YmcpCbRsX3AtRzoQeh,sad,Over Again,One Direction,0.55,0.556;
48s4feNgV243gbAGTTBIrc,sad,Don't You Remember,Adele,0.226,0.4;
02wWugZopNahlikfX5vm3F,sad,Snuff,Slipknot,0.219,0.69;
2iXBZ32Fz5VDCLeE0JIdX5,sad,Better in Time,Leona Lewis,0.549,0.7;
1UmFRZU3taMGZApPhK32mc,sad,Riverside,Agnes Obel,0.236,0.177;
3k9qjgu8zVKTEuJVJIYyc0,sad,Just Breathe,Pearl Jam,0.302,0.349;
6Gfmj0HbpvxTdW0sdlzTDU,sad,My Wish,Rascal Flatts,0.388,0.769;
0TDLuuLlV54CkRRUOahJb4,sad,Titanium (feat. Sia),David Guetta,0.301,0.787;
7EiQMYuqJVyw90GXUoOCmY,sad,Needle In The Hay,Elliott Smith,0.331,0.191;
07iHAswcApphvyllRDQrEa,sad,Nothing Compares 2 U,Various Artists,0.161,0.574;
5WKx4oCpUB1Qglmcgf6D60,sad,Crown of Love,Arcade Fire,0.262,0.66;
"4v1DBjXexqj9YCvGKOWEY1,sad,""Oh Well, Oh Well"",Mayday Parade,0.258,0.862";
2yuea8dOVphJMCEZOlnyKf,sad,Can't Help Falling In Love (Recorded Live at Daytrotter),Ingrid Michaelson,0.253,0.151;
1hWYT0w2R0J19rlVkiez7X,sad,Battle Scars (with Guy Sebastian),Lupe Fiasco,0.494,0.811;
0gEyKnHvgkrkBM6fbeHdwK,sad,Linger,The Cranberries,0.204,0.434;
4bPkBHKLKd9WHizsvM2zV3,sad,Warning Sign,Coldplay,0.0395,0.433;
4artWewaXlYPhhir8SRRE0,sad,You Lost Me,Christina Aguilera,0.0724,0.393;
2Xt2ir0hgXtcfFlAx4rdu9,sad,Scene One - James Dean & Audrey Hepburn,Sleeping With Sirens,0.569,0.579;
5fVZC9GiM4e8vu99W0Xf6J,sad,How to Save a Life,The Fray,0.361,0.743;
0OYcEfskah1egYHjYRvbg1,sad,Shadow of the Day,Linkin Park,0.0641,0.393;
5JLv62qFIS1DR3zGEcApRt,sad,Wide Awake,Katy Perry,0.575,0.683;
7Lf7oSEVdzZqTA0kEDSlS5,sad,Cry Me a River,Justin Timberlake,0.564,0.654;
04MJeSmxtiX21wtENVRhjB,sad,Losing It,Never Shout Never,0.472,0.384;
1jlG3KJ3gdYmhfuySFfpO1,sad,I'm with You,Avril Lavigne,0.208,0.406;
4o2iDZT9GRbYZrm4Iie93Y,sad,In Case,Demi Lovato,0.59,0.285;
04FU70tKvDYpJ8MZLh8MU2,sad,Candle In The Wind,Elton John,0.598,0.546;
3oPkfVLjI7tlHLmdNWw5aF,sad,All Good Things (Come To An End),Nelly Furtado,0.425,0.429;
0YywjDvFudcaHG74NuWISy,sad,People Help the People,Birdy,0.153,0.308;
14WB9RMGcLvEKWNgPP22fV,sad,Headlights,Eminem,0.47,0.795;
6UlOSPVKXHM32ZRecNlgOw,sad,Breakaway,Kelly Clarkson,0.396,0.715;
5SIoLK4aqXc2UzNrhVHwtp,salsa,Virgen,Adolescent's Orquesta,0.75,0.748;
1lDIPwwuz2uZV5Nijszh68,salsa,Volverás,Víctor Manuelle,0.811,0.935;
210f6k9YxkeQt3ZThb2wxV,salsa,El Niágra En Bicicleta - Live - Estadio Olímpico De República Dominicana/2012,Juan Luis Guerra 4.40,0.711,0.968;
1xnIFHQLKoC0uiG0uCtHmT,salsa,Quien Te Dijo,Gardi,0.821,0.832;
6ilwUcXphcMuH8ZAZhDuv8,salsa,Noches De Cali,Orchestra Los Tupamaros,0.88,0.786;
4P8CkCo07vzRxla8bwZBBa,salsa,Las Cosas Pequeñas,Prince Royce,0.876,0.727;
3RPf0gixcN4fsqBd1ZTam1,salsa,Fiesta,Various Artists,0.961,0.89;
0C279YvVWJcmFMSDtqIGfq,salsa,El Cantante,Héctor Lavoe,0.658,0.679;
1jD48pmiHMSVHHPzKLi4P3,salsa,Tu Eres Ajena,Eddy Herrera,0.939,0.788;
5GAW7f4CGEPC2I7oNjwB9G,salsa,El verdadero amor perdona - dueto con Prince Royce,Maná,0.719,0.762;
4HSrDt5uWxTPMnJOJHrchf,salsa,Ganas De Ti,Various Artists,0.742,0.785;
2lB5wpufOXRXYMWPZh0rds,salsa,Ando por las Nubes,Víctor Manuelle,0.766,0.753;
2TN7R2liud4O8fyA6q1HCh,salsa,Hablame,Frankie Ruiz,0.821,0.701;
4pg1CRAajCYbb1q2sZypPf,salsa,Echa Pa'lla (Manos Pa'rriba),Pitbull,0.961,0.806;
4MEJcNlZYJ2bVR1cUzQRYM,salsa,Que No Se Te Olvide - Salsa Radio Version,Issac Delgado,0.924,0.812;
15ynWmjWOrQZgt7uJXTiGZ,salsa,Por Ti No Morire,Joe Arroyo Y La Verdad,0.824,0.72;
35XZCPpur8Bf0v9Et5BACS,salsa,Vino Tinto,Gilberto Santa Rosa,0.964,0.632;
2x1M1vpBm3P8qMSNcjUQWA,salsa,Vente Negra,Habana con kola,0.512,0.54;
27cEtcVjTb6Ksh9FtTiOim,salsa,Escandalo - Bolero Version,Marc Anthony,0.534,0.318;
2DHrS1przbyBmf6Pf22v8R,salsa,Salome,Cheo Feliciano,0.807,0.536;
2BVkR6LjqpvZa5iaV1vYHD,salsa,El Ratón,Fania All Stars,0.433,0.599;
11Atdbb4k2na6YTTELtoPg,salsa,La Rumba Buena,La-33,0.918,0.825;
6JuPLGUOfgo8GhhB6cu7tM,salsa,Será Que Si,Maelo Ruiz,0.745,0.885;
0pDZqXbHUsFIEj4pVoHQQU,salsa,Atrevida,Grupo Niche,0.893,0.784;
2nIZpaxsp0CKlCg8Okfatq,salsa,Llegaste A Mi,Marc Anthony,0.803,0.858;
1KNNlAU4kaLvpJUgG5f8ke,salsa,Pablo Pueblo,Rubén Blades,0.722,0.498;
0prFsVH0lQ7Z7RZXCtGlBq,salsa,Cachondea,Various Artists,0.922,0.886;
6dvRYk3hch6cxh81jhKwFD,salsa,Mi Mundo,Luis Enrique,0.782,0.696;
6IfMD01z39P15HKezjdaMP,salsa,Bachata En Fukuoka,Juan Luis Guerra 4.40,0.928,0.555;
3assMgUs9Moq2rSbO8SIF8,salsa,Que Se Mueran,Romeo Santos,0.855,0.691;
3i3fYhl23l7exbIj9oAJPN,salsa,Ahora Quien,Marc Anthony,0.292,0.625;
1qFfGQkNzGtP2OAwlvQ3Ng,salsa,Anhelo,Adolescent's Orquesta,0.797,0.522;
7lNFjnHxSIvjD0XLAECf2L,salsa,Viernes Social,Cano Estremera,0.888,0.521;
6jCo1ni2ikRL8DWuegc92I,salsa,Tu Con El,Frankie Ruiz,0.947,0.791;
61BoBnTname2M5evtYyU6k,salsa,Por Ella,Víctor Manuelle,0.881,0.842;
3Fn6K2roSmzhKzp5BBJKJl,salsa,Dos Gardenias,Buena Vista Social Club,0.501,0.175;
"1655ndBiEBuRQ8t9G8FtlS,salsa,""Ven, Devórame Otra Vez"",Various Artists,0.963,0.738";
3GPuofpOKjyiV4yxSIinNy,salsa,Si Volveras a Mí,Maelo Ruiz,0.81,0.809;
5A9AILetvfQg3LHyX5X0pV,salsa,Yo También (feat. Marc Anthony),Romeo Santos,0.738,0.786;
0k1hbeZodoEw34FAdbh8xM,salsa,Brujeria,El Gran Combo De Puerto Rico,0.96,0.623;
0XpZx7vHZxDe3fOUmyDSU3,salsa,Tiempo Pa Matar,Willie Colón,0.94,0.699;
4d8HXROn8ggtPE4oGc7pKG,salsa,Micaela,Sonora Carruseles,0.937,0.894;
6oVwRN6SJEbeEC0LxAeVYd,salsa,No Me Conoces,Marc Anthony,0.68,0.59;
2mnD9OfjkFRVYBtCL53AkJ,salsa,Juan Pachanga,Rubén Blades,0.862,0.713;
2lhVsUq1rHc2f7mDHUFMTF,salsa,La Malanga,Eddie Palmieri,0.928,0.769;
1GhHGkvhjZUHWmFMx00Ige,salsa,Primero Fui Yo,Frankie Ruiz,0.942,0.593;
25gKDYktpgqSQGdxwDoTsh,salsa,Juguete De Nadie,Luisito Ayala Y La Puerto Rican Power,0.915,0.737;
15a0oXlpBqXxu7JYSH080S,salsa,Ven Morena,Oscar D'León,0.96,0.773;
7m1NFQf64nrC5lp4mPII68,salsa,Bomba Carabomba,Ismael Y Cortijo,0.943,0.532;
484f9a9ZGc4gIBC7f9a4hh,salsa,Déjate Querer,Gilberto Santa Rosa,0.937,0.718;
01uYzSGomebQdi0Lwvm5je,samba,Quem É do Mar Não Enjoa,Various Artists,0.907,0.511;
7vx5AIzcGwFoUwTzeFEMna,samba,Trem das Onze,Adoniran Barbosa,0.711,0.209;
6SYTb1wqgyGr00ZlfPt4bb,samba,Formosa,Various Artists,0.835,0.448;
6uNLtd1JlRbIUhGXxPHMBv,samba,Pot-Pourri,Jamelão,0.549,0.709;
0zCiJeVk4YMtG2TBU2uOlf,samba,Chegou a Bonitona - Ao Vivo,Luiz Melodia,0.965,0.672;
78Ms4xYiciqKXFqUdcJstf,samba,Vaso ruim,Casuarina,0.896,0.756;
2jVSFiDyeNxBmg8GUO6sIn,samba,Bom Dia Tristeza,Adoniran Barbosa,0.255,0.0974;
7ovkqVIaWfp0ZcLJXOwhCJ,samba,Batucada Dance III,La Banda Del Diablo,0.842,0.917;
0KoExGxyYtOL8cW4Y5zVNv,samba,Imperatriz Leopoldinense O Teu Cabelo Nao Nega,Various Artists,0.859,0.616;
6xlqLcr5iNk5m2aA3xgxbQ,samba,Tu Quer?,Monobloco,0.792,0.69;
6c2SW9sCr4iabx4jHBAxwd,samba,Cadê Tereza,Os Originais Do Samba,0.966,0.952;
5uf6unkyDGYdvvFSJpiuw9,samba,Vou Festejar (Ao Vivo),Beth Carvalho,0.806,0.978;
6ViE2XVWIJOdTUiJJ90NhQ,samba,Queria Tanto Lhe Ver,Various Artists,0.79,0.551;
1TVe9oagc1u4015wUfXJrK,samba,O Mundo Melhor De Pixinguinha,Samba Enredo,0.444,0.66;
6CQfSssZapqKSrAgpCAjQd,samba,Cade O Escavador,Timbalada,0.642,0.814;
3fIAay2wvTJOLo6keGq1gH,samba,Campo Minado,Bezerra Da Silva,0.851,0.704;
6cQnKHEDApVRrQfv3bM0eb,samba,Recado Que Maria Mandou - Ao Vivo,Luiz Melodia,0.951,0.757;
5QkTBVr7MvFvCbwDiM7cVN,samba,Bom Bonito E Barato,Samba Enredo,0.807,0.709;
7b8gpYFfLyBx3DpSCjcGnp,samba,Pra Tudo Se Acabar Na Quarta-Feira,Various Artists,0.717,0.681;
0q1hmhVWdR04mZup6mR56u,samba,Preta Pretinha,Novos Baianos,0.773,0.561;
5RRDqBs3K5FT4UpctfGZQh,samba,Lavadeira,Terra Samba,0.327,0.765;
4RAmRWeEToBF8AZBx60Zx9,samba,Cafe do Brasil,Bellini,0.655,0.934;
0DsXyECuTALaSASTBTULks,samba,Romance Proibido,Grupo Fundo De Quintal,0.865,0.734;
2t4uTIUtHGtmA9ZM7KDxF8,samba,Você Abusou - Ao Vivo,Sambô,0.665,0.801;
3i6bJzxeNF3kl9y4vU9PjE,samba,E Lá Se Vão Meus Anéis,Os Originais Do Samba,0.956,0.742;
0ryvcwVp5kO6CuhmlJ9YS6,samba,Lençol De Estrelas,Bahia Brasil,0.533,0.547;
3JAnxdVlMLo27vasMzMdPk,samba,Roda Ciranda,Various Artists,0.758,0.5;
4NjGnDj0bK8WRWel0fjeHH,samba,Pra Quem É De Sambar - Live,Bom Gosto,0.732,0.86;
6HUkigunAKeuiREyYBftKD,samba,Afluentes,Emílio Santiago,0.536,0.58;
21xPbuwRYR9NFKWrm1VcEY,samba,Ponta de Dor - Ao Vivo,Samba De Raiz,0.963,0.752;
00ickUoeQMXYJUKzKCNi1n,samba,Portela - Hoje Tem Marmelada,Samba Enredo,0.818,0.67;
2SmwXyFaaYjlvhrXuPHEiC,samba,Cabritada Mal Sucedida - Ao Vivo,Luiz Melodia,0.963,0.607;
50y5gnpAnT2ZJcSxohipYN,samba,Proud Mary (feat. Sidney Magal) - Ao Vivo,Sambô,0.388,0.921;
0wlG7xizVP6ZagMFYIWi8M,samba,Pára de Paradinha,Arlindo Cruz,0.772,0.553;
1BTC4IhOz8tmY71D1k9gTF,samba,Pot-Pourri: Coleção / Todo Azul do Mar,Emílio Santiago,0.362,0.324;
07ewsSPzgV0mg2p45jiAGa,samba,Sonhar Con Rei Da Leao,Samba Enredo,0.894,0.793;
0uAH0qnpzery3xrghq1FyM,samba,Oi Harry,Bellini,0.339,0.965;
6cvjfpM5uGEcWQoyZi2Kcx,samba,Latinha De Cerveja,Terra Samba,0.414,0.889;
6U8Tg42f3gRJ9TLUTx5Y8m,samba,Amor Não É Brinquedo,Various Artists,0.933,0.567;
301lGs8YEHbYm18YvcvGAs,samba,Iolanda,Bezerra Da Silva,0.728,0.572;
2AHrLW8M44umK4M2YZf58N,samba,Marcha De Espera,Demonios Da Garoa,0.733,0.662;
5ZjXLQ1d2BLQo0OTbR5kTv,samba,Mulheres,Various Artists,0.732,0.47;
2KqPA1WVhgo9ExYibSV6NQ,samba,Do Lado Direito da Rua Direita,Os Originais Do Samba,0.953,0.827;
5otssvFo9qbHhXyjl7gNGU,samba,Tenha Pena de Mim - Ao Vivo,Orquestra Imperial,0.879,0.609;
0i7HnKxkcvELAjmJgb5ZsU,samba,Pot-Pourri: Na Cadência do Samba (Que Bonito É) / É Luxo Só,Emílio Santiago,0.599,0.665;
1MeS4foowLK7q7Jmx0PxRD,samba,Unidos De Lucas No Ano Da Copa Bota No Meio,Various Artists,0.847,0.65;
7nj893bdZO4IlAJa6ZrEin,samba,Ritmo En Rio III,La Banda Del Diablo,0.92,0.872;
7sI44sws5HypbEBZVjALSu,samba,Abertura do Concerto Negro - Faixa Bônus,Various Artists,0.268,0.345;
4GQAeVprfA9w4mVlGCSayd,samba,Bum Bum,Bellini,0.767,0.968;
7LhTC90bkrmvSMLraC23Zi,sertanejo,Deite Que Vou Lhe Usar,Thiaguinho,0.965,0.668;
2bMRSdguqNEI3wWnqHnH3D,sertanejo,Doce Mel,Leonardo,0.765,0.745;
1LbpDMbYb5MsypMAzG67yf,sertanejo,Me Rendo A Você - Ao Vivo,Munhoz & Mariano,0.729,0.967;
57DxY8GKpC63HUXkmPcuV7,sertanejo,De Graça - Ao Vivo,Maria Cecília & Rodolfo,0.909,0.917;
7wKba7Hw9SvkaueMAFx93A,sertanejo,Distante Dela,Zezé Di Camargo & Luciano,0.81,0.59;
5o0MD5DcU4Du5poYR397xE,sertanejo,Faz Tempo,João Neto & Frederico,0.602,0.824;
2MdIbe7dqcQXzM2SnLxtjp,sertanejo,Boite Azul - Live,Matogrosso,0.527,0.807;
1ejq6NUD1T4PdmKO80uA5O,sertanejo,Sonho Bom,Various Artists,0.626,0.932;
7oc81jg6UGTUILywOWQfpa,sertanejo,Nhac Beijo,Téo & Edu,0.829,0.824;
6LedPnm329yirVqSoAmsAf,sertanejo,Fiquei Só,Michel Teló,0.822,0.938;
3AbbYGK5aM91GDVzrqPJmZ,sertanejo,Sou Nada Sem Você,Cristiano Araújo,0.887,0.766;
5d0csp3XSkOYYuECgTEJgq,sertanejo,A Mala,Sérgio Reis,0.832,0.779;
4nwRQjImghqrKdaYnkZbeF,sertanejo,Quem da as cartas sou eu,João Bosco & Vinicius,0.651,0.788;
5GpX76ndT5HhuGBcej8Rl7,sertanejo,Top do Verão,Various Artists,0.698,0.862;
7fRHdJfnqfWZ5XeFyd5lc0,sertanejo,Arrastão,Rionegro & Solimões,0.976,0.877;
2AQLLoIwT6HiwKWHxrtRcx,sertanejo,Por Você,João Neto & Frederico,0.592,0.89;
4kQbi7ikKNOGsPaL9Mi8xj,sertanejo,Meu Tudo É Você,Téo & Edu,0.645,0.377;
5JAPuEB6w4H2nzn702H6J0,sertanejo,Minha Estrela é Você,Chrystian & Ralf,0.802,0.431;
036QuwZ2WsHz7atwKL6gYE,sertanejo,Fazenda Paraíso,Sérgio Reis,0.392,0.435;
0CPWznVIST7u2hD8L3tHWr,sertanejo,Jeitinho Brasileiro,Leonardo,0.975,0.865;
0q6b9le3By6PbEvt8gXubv,sertanejo,Herói de Rodeio,Dallas Company,0.875,0.737;
0hfi7XKIgEz5itQ4ggcF3p,sertanejo,Cada Um Com Seus Problemas - Ao Vivo,Jads & Jadson,0.538,0.832;
5It6SGNW8Lpmpq1qrVVhsB,sertanejo,Será - Ao Vivo,César Menotti & Fabiano,0.411,0.935;
4TILubs2AWJkMW0onULKpn,sertanejo,Beijo Meu,Various Artists,0.581,0.911;
0Gh7CAHQQVQWHLhgZqZTN6,sertanejo,Tô Vendendo Beijo,Various Artists,0.7,0.921;
3Yf6lwWtkMi7GJ8xYVKc2F,sertanejo,Cor de ouro,Gusttavo Lima,0.43,0.941;
5NWFrs1twlLnh3WFvDqjtD,sertanejo,Everest,Luan Santana,0.602,0.853;
4bVNnnQn9MnKlzGYd6mOTq,sertanejo,E Agora,Cristiano Araújo,0.477,0.665;
2I8TkK7AJJqAz4vJkqCQvF,sertanejo,Cicatrizes,Trio Parada Dura,0.874,0.851;
5bfX2wqFySFjNLcYgbydA2,sertanejo,Choro,Leonardo,0.391,0.594;
12me1godo9W4w6J7dyggsm,sertanejo,Te Caço,Michel Teló,0.443,0.909;
3u1dxH8Hqu8jQYzW06vRb6,sertanejo,Lua,Téo & Edu,0.436,0.631;
62vT9BMyNVVL3oWhmBXNkx,sertanejo,A Força da Paixão,Edson & Hudson,0.288,0.347;
3O0D745rag9XpxxPSdjb9X,sertanejo,Princesinha (feat. Mr. Catra),Lucas Lucco,0.557,0.864;
75v34sROt4znRdcnMaPNfd,sertanejo,Pedaços,Cristiano Araújo,0.54,0.829;
4cxdR1TQqQpCyj2G126jdt,sertanejo,Esperança,Roberta Miranda,0.434,0.523;
1dnlnadfAX440PxU00BgBi,sertanejo,Sangue Novo / Gosto E Desgosto / Sangue Novo / Mineiro De Monte Belo / Viola Pagodeira - Ao Vivo,Jads & Jadson,0.598,0.838;
5xLoVisW1XqiyHyN2Xk6st,sertanejo,Você Sabia,Victor & Leo,0.675,0.649;
3C0ERbtGbzkoyS5uFFC2Mc,sertanejo,Chega Chora,Marcos & Belutti,0.82,0.953;
796sblWERZGTUghhekfwoe,sertanejo,Alô Meu Coração,Rionegro & Solimões,0.976,0.891;
6JYEKh3lWXuIWU3W5yIuHn,sertanejo,Todo Seu,Paula Fernandes,0.654,0.658;
32p6vx7DwmjAD0LY39FeWU,sertanejo,Mais Um Sonhador,João Neto & Frederico,0.521,0.893;
1D3HUSOUzE0YI1iXbvczuH,sertanejo,Quer Beijinho,Thiaguinho,0.96,0.877;
5qN1HhldbpLqIoNtnSFNyi,sertanejo,Pele De Maçã - Live,Matogrosso,0.542,0.698;
71x9UvIfnNJhuxRuMPoQ0W,sertanejo,O Meu é Bem Maior - Ao vivo,João Carreiro & Capataz,0.843,0.998;
2T7lupBDqmJmZjsWmUccwy,sertanejo,Moído De Paixão,Rionegro & Solimões,0.93,0.702;
5hMsrl7F3ZNALYi1RFexFz,sertanejo,A Vida é um Rodeio,Chrystian & Ralf,0.745,0.801;
6g8DsXQOfmT5uccCnyQhK1,sertanejo,O Problema É Seu,Thaeme & Thiago,0.803,0.967;
1BORnLqo7RYCA5gS2eJPm6,sertanejo,Sol da Manhã,Daniel,0.823,0.883;
0cP8fL9xvi8OYisR8OJuzN,sertanejo,Te Vivo,Luan Santana,0.575,0.514;
3U4Co2JVCKwEII2ZgW5SzR,show-tunes,Finale B,Various Artists,0.259,0.564;
5a4q0rOqhbDGTEyj5TxKFF,show-tunes,The Contest,Various Artists,0.367,0.245;
6GBKO0Krsvl3tHmllrWESr,show-tunes,The Past Is Another Land,Various Artists,0.127,0.0794;
"6fyv22stUNmoay5lLS0hHE,show-tunes,""Elephant Love Medley - From """"Moulin Rouge"""" Soundtrack"",Various Artists,0.284,0.31";
26RykSLUNpC2BymCxJgvTn,show-tunes,Rent,RENT Soundtrack,0.522,0.958;
"5Yteiedw7vtcyUvYVPLhmv,show-tunes,""West Side Story: Act I: Gee, Officer Krupke"",Leonard Bernstein,0.843,0.45";
"3Dupb5AcaVFErlSSfl3szW,show-tunes,""I Won't Say (I'm In Love) - From """"Hercules"""" / Soundtrack Version"",Various Artists,0.453,0.471";
7qX9dAL2omN4DWmA08u0AJ,show-tunes,Entr'acte,Daniel Radcliffe,0.618,0.336;
26JMJTXxU8rAssFA8u4ewH,show-tunes,Overture / Work Song,Claude-Michel Schönberg,0.296,0.232;
7AUOZzM5P8UDuA0zga0PP8,show-tunes,Science Fiction/Double Feature,Various Artists,0.311,0.281;
4fjGv8AsaV8tGRja20QZIX,show-tunes,Omigod You Guys,Original Cast Recording,0.638,0.48;
"4Ibxu9kzAMZhvlIIf136ck,show-tunes,""You Can't Stop The Beat (""""Hairspray"""")"",Various Artists,0.721,0.945";
"0MrbH0etjxlxLEQEGZnxoc,show-tunes,""Because We Can - From """"Moulin Rouge"""" Soundtrack"",Various Artists,0.846,0.993";
